sla_event_id,ticket_id,sla_policy_name,metric,sla_applied_at,target,in_business_hours,sla_breach_at,sla_elapsed_time,is_active_sla,is_sla_breach,ticket_group,ticket_brand,ticket_form,requester_organization,ticket_channel
1779,154079,Paper Tier 2 SLA - Support,next_reply_time,2023-08-08 11:07:28.000000,500,FALSE,2023-08-09 19:07:28.000000,183,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Galactic Toys,web
1780,149476,Paper Tier 2 SLA - Support,next_reply_time,2023-08-08 17:56:49.000000,500,FALSE,2023-08-10 01:56:49.000000,9,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,CityView Real Estates,web
1781,155885,Paper Tier 2 SLA - Support,next_reply_time,2023-08-03 17:57:48.000000,500,TRUE,2023-08-05 01:57:48.000000,13,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elegant Events Planners,web
1782,152049,Paper Tier 2 SLA - Support,next_reply_time,2023-07-11 15:11:14.000000,500,TRUE,2023-07-12 23:11:14.000000,23,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Cloud 9 Airlines,web
1783,154871,Paper Tier 2 SLA - Support,next_reply_time,2023-08-07 13:48:16.000000,500,FALSE,2023-08-08 21:48:16.000000,10,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,FutureSoft Developers,email
1784,155391,Paper Tier 2 SLA - Support,next_reply_time,2023-08-01 13:35:39.000000,500,FALSE,2023-08-02 21:35:39.000000,377,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,SkyHigh Constructions,web
1785,155391,Paper Tier 2 SLA - Support,next_reply_time,2023-08-01 22:03:21.000000,500,TRUE,2023-08-03 06:03:21.000000,0,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NatureWalk Shoes,web
1786,151305,Paper Tier 1 SLA - Support,next_reply_time,2023-07-06 14:57:22.000000,500,FALSE,2023-07-07 22:57:22.000000,22,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,AquaFlow Utilities,web
1787,151841,Paper Tier 1 SLA - Support,next_reply_time,2023-07-25 02:29:59.000000,500,FALSE,2023-07-26 10:29:59.000000,20526,FALSE,TRUE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Nova Education Centers,web
1788,148779,Paper Tier 1 SLA - Support,next_reply_time,2023-07-05 14:22:37.000000,500,FALSE,2023-07-06 22:22:37.000000,40,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PureSprings Water Co.,web
1789,146511,Paper Tier 1 SLA - Support,next_reply_time,2023-07-04 05:20:11.000000,500,TRUE,2023-07-05 13:20:11.000000,0,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,SkyHigh Constructions,web
1790,154981,Paper Tier 1 SLA - Support,next_reply_time,2023-07-28 06:25:57.000000,500,TRUE,2023-07-29 14:25:57.000000,27,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vista Cinemas,web
1791,154754,Paper Tier 1 SLA - Support,next_reply_time,2023-07-28 08:09:56.000000,500,FALSE,2023-07-29 16:09:56.000000,5,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,DreamSpace Interiors,web
1792,141752,Paper Tier 1 SLA - Support,next_reply_time,2023-07-26 00:13:01.000000,500,FALSE,2023-07-27 08:13:01.000000,252,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Prestige Bookends,web
1793,147902,Paper Tier 1 SLA - Support,next_reply_time,2023-07-05 19:35:02.000000,500,TRUE,2023-07-07 03:35:02.000000,28,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Galactic Toys,web
1794,151243,Paper Tier 1 SLA - Support,next_reply_time,2023-07-19 16:11:46.000000,500,TRUE,2023-07-21 00:11:46.000000,5,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Radiant Beauty Salons,web
1795,154579,Paper Tier 1 SLA - Support,next_reply_time,2023-08-01 18:16:00.000000,500,FALSE,2023-08-03 02:16:00.000000,4,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Nova Education Centers,web
1796,153047,Paper Tier 1 SLA - Support,next_reply_time,2023-07-18 09:02:38.000000,500,FALSE,2023-07-19 17:02:38.000000,3,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Stellar Sky Airlines,web
1797,152048,Paper Tier 1 SLA - Support,next_reply_time,2023-07-11 09:37:29.000000,500,TRUE,2023-07-12 17:37:29.000000,78,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Radiant Beauty Salons,web
1798,153343,Paper Tier 1 SLA - Support,next_reply_time,2023-07-19 08:55:32.000000,500,FALSE,2023-07-20 16:55:32.000000,1243,FALSE,TRUE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Omega Financial Solutions,web
1799,151725,Michael Scott Support,next_reply_time,2023-07-17 03:36:47.000000,500,TRUE,2023-07-18 11:36:47.000000,13,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NextGen Game Studios,web
1800,152072,Paper Tier 2 SLA - Support,next_reply_time,2023-07-14 07:45:28.000000,500,TRUE,2023-07-15 15:45:28.000000,178,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,LightSpeed Delivery,web
1801,155660,Paper Tier 2 SLA - Support,next_reply_time,2023-08-07 07:36:48.000000,500,TRUE,2023-08-08 15:36:48.000000,22710,FALSE,TRUE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,AquaFlow Utilities,web
1802,155926,Paper Tier 2 SLA - Support,next_reply_time,2023-08-02 15:42:23.000000,500,TRUE,2023-08-03 23:42:23.000000,59459,FALSE,TRUE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,GlobalTech Appliances,web
1803,153112,Paper Tier 2 SLA - Support,next_reply_time,2023-07-19 14:40:55.000000,500,TRUE,2023-07-20 22:40:55.000000,292,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,AquaFlow Utilities,web
1804,157210,Paper Tier 2 SLA - Support,next_reply_time,2023-08-09 02:24:36.000000,500,TRUE,2023-08-10 10:24:36.000000,85,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Noble Tech Innovations,web
1805,153629,Paper Tier 2 SLA - Support,next_reply_time,2023-07-21 14:59:30.000000,500,FALSE,2023-07-22 22:59:30.000000,339,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Quasar Electronics,web
1806,152104,Paper Tier 2 SLA - Support,next_reply_time,2023-07-17 11:24:07.000000,500,FALSE,2023-07-18 19:24:07.000000,242,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PrimePrint Publishers,web
1807,156974,Paper Tier 2 SLA - Support,next_reply_time,2023-08-08 15:21:00.000000,500,TRUE,2023-08-09 23:21:00.000000,1280,FALSE,TRUE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Pulse Advertising Agency,web
1808,151855,Paper Tier 2 SLA - Support,next_reply_time,2023-08-12 09:14:29.001000,500,FALSE,2023-08-13 17:14:29.001000,44932,FALSE,TRUE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Echo Music Studios,web
1809,151855,Paper Tier 2 SLA - Support,next_reply_time,2023-07-27 17:42:13.000000,500,TRUE,2023-07-29 01:42:13.000000,131,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,FutureSoft Developers,web
1810,155456,Paper Tier 2 SLA - Support,next_reply_time,2023-08-01 18:39:29.000000,500,FALSE,2023-08-03 02:39:29.000000,72,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Pulse Advertising Agency,email
1811,155456,Paper Tier 2 SLA - Support,next_reply_time,2023-08-02 15:16:48.000000,500,TRUE,2023-08-03 23:16:48.000000,21,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Stellar Sky Airlines,email
1812,152642,Paper Tier 2 SLA - Support,next_reply_time,2023-07-18 12:22:55.000000,500,TRUE,2023-07-19 20:22:55.000000,175,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Urban Design Studios,web
1813,152642,Paper Tier 2 SLA - Support,next_reply_time,2023-07-25 15:29:08.000000,500,TRUE,2023-07-26 23:29:08.000000,20,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,BrightMinds Academy,web
1814,151115,Paper Tier 2 SLA - Support,next_reply_time,2023-07-19 16:03:56.000000,500,TRUE,2023-07-21 00:03:56.000000,2,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,BlueWave Marine Supplies,web
1815,154703,Paper Tier 2 SLA - Support,next_reply_time,2023-07-27 06:09:23.000000,500,TRUE,2023-07-28 14:09:23.000000,18,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Radiant Beauty Salons,web
1816,150609,Paper Tier 2 SLA - Support,next_reply_time,2023-07-03 07:50:50.000000,500,FALSE,2023-07-04 15:50:50.000000,486,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Cloud 9 Airlines,web
1817,141907,Paper Tier 2 SLA - Support,next_reply_time,2023-07-24 17:27:54.000000,500,TRUE,2023-07-26 01:27:54.000000,778,FALSE,TRUE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PrimePrint Publishers,web
1818,149847,Paper Tier 2 SLA - Support,next_reply_time,2023-07-03 20:10:05.000000,500,TRUE,2023-07-05 04:10:05.000000,140346,FALSE,TRUE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Evergreen Landscapes,web
1819,151896,Paper Tier 2 SLA - Support,next_reply_time,2023-07-13 11:08:21.000000,500,TRUE,2023-07-14 19:08:21.000000,1290,FALSE,TRUE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elegant Events Planners,web
1820,154729,Paper Tier 2 SLA - Support,next_reply_time,2023-08-02 07:34:41.000000,500,TRUE,2023-08-03 15:34:41.000000,23,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,DreamSpace Interiors,web
1821,154735,Paper Tier 2 SLA - Support,next_reply_time,2023-07-26 14:11:54.000000,500,TRUE,2023-07-27 22:11:54.000000,0,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Evergreen Landscapes,web
1822,154741,Paper Tier 2 SLA - Support,next_reply_time,2023-07-27 10:33:05.000000,500,TRUE,2023-07-28 18:33:05.000000,27,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elegant Events Planners,email
1823,154741,Paper Tier 2 SLA - Support,next_reply_time,2023-08-07 12:25:13.000000,500,FALSE,2023-08-08 20:25:13.000000,13,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Summit Sports Gear,email
1824,151158,Paper Tier 2 SLA - Support,next_reply_time,2023-07-06 13:16:23.000000,500,TRUE,2023-07-07 21:16:23.000000,14,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,BlueWave Marine Supplies,web
1825,156033,Paper Tier 2 SLA - Support,next_reply_time,2023-08-01 20:59:45.000000,500,TRUE,2023-08-03 04:59:45.000000,6,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PureSprings Water Co.,web
1826,157317,Paper Tier 2 SLA - Support,next_reply_time,2023-08-10 16:54:24.000000,500,TRUE,2023-08-12 00:54:24.000000,0,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NextGen Game Studios,web
1827,151444,Paper Tier 2 SLA - Support,next_reply_time,2023-07-10 12:41:26.000000,500,TRUE,2023-07-11 20:41:26.000000,5,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Palm Grove Resorts,email
1828,152756,Paper Tier 2 SLA - Support,next_reply_time,2023-07-18 11:15:03.000000,500,FALSE,2023-07-19 19:15:03.000000,692,FALSE,TRUE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vista Cinemas,web
1829,156858,Paper Tier 2 SLA - Support,next_reply_time,2023-08-09 11:09:04.000000,500,FALSE,2023-08-10 19:09:04.000000,78,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,BrightMinds Academy,web
1830,152509,Paper Tier 2 SLA - Support,next_reply_time,2023-07-13 14:15:39.000000,500,TRUE,2023-07-14 22:15:39.000000,13,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Omega Financial Solutions,web
1831,151502,Paper Tier 2 SLA - Support,next_reply_time,2023-07-17 12:40:54.000000,500,FALSE,2023-07-18 20:40:54.000000,115,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,CityView Real Estates,web
1832,152271,Paper Tier 2 SLA - Support,next_reply_time,2023-07-16 08:11:53.000000,500,TRUE,2023-07-17 16:11:53.000000,703,FALSE,TRUE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Radiant Beauty Salons,web
1833,150992,Paper Tier 2 SLA - Support,next_reply_time,2023-07-04 12:16:40.000000,500,FALSE,2023-07-05 20:16:40.000000,31,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Regal Furnishings,web
1834,148183,Paper Tier 2 SLA - Support,next_reply_time,2023-07-06 17:21:12.000000,500,TRUE,2023-07-08 01:21:12.000000,12,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vista Cinemas,web
1835,151769,Paper Tier 2 SLA - Support,next_reply_time,2023-07-09 17:38:22.000000,500,TRUE,2023-07-11 01:38:22.000000,7,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Summit Sports Gear,web
1836,151017,Paper Tier 2 SLA - Support,next_reply_time,2023-07-04 16:04:57.000000,500,FALSE,2023-07-06 00:04:57.000000,2,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Galactic Toys,web
1837,143338,Paper Tier 2 SLA - Support,next_reply_time,2023-07-04 19:54:15.000000,500,FALSE,2023-07-06 03:54:15.000000,538,FALSE,TRUE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,PrimePrint Publishers,web
1838,154349,Paper Tier 2 SLA - Support,next_reply_time,2023-08-04 22:01:41.000000,500,FALSE,2023-08-06 06:01:41.000000,3,FALSE,FALSE,Jim's Prank Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Bella Moda Boutiques,web
1839,156398,Paper Tier 2 SLA - Support,next_reply_time,2023-08-10 06:01:38.000000,500,FALSE,2023-08-11 14:01:38.000000,136,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Evergreen Landscapes,web
1840,150772,Paper Tier 2 SLA - Support,next_reply_time,2023-07-03 13:14:45.000000,500,FALSE,2023-07-04 21:14:45.000000,126,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Crystal Clear Cleaners,web
1841,151286,Paper Tier 2 SLA - Support,next_reply_time,2023-07-06 00:30:56.000000,500,TRUE,2023-07-07 08:30:56.000000,378,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Echo Music Studios,web
1842,152827,Paper Tier 2 SLA - Support,next_reply_time,2023-07-18 20:32:13.000000,500,TRUE,2023-07-20 04:32:13.000000,136,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Vista Cinemas,web
1843,157180,Paper Tier 2 SLA - Support,next_reply_time,2023-08-09 13:39:41.000000,500,FALSE,2023-08-10 21:39:41.000000,1117,FALSE,TRUE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,DreamSpace Interiors,web
1844,146198,Paper Tier 1 SLA - Support,next_reply_time,2023-07-11 07:29:14.000000,500,FALSE,2023-07-12 15:29:14.000000,52,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Regal Furnishings,web
1845,146198,Paper Tier 1 SLA - Support,next_reply_time,2023-07-13 10:58:41.000000,500,TRUE,2023-07-14 18:58:41.000000,18,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,LightSpeed Delivery,web
1846,153123,Paper Tier 1 SLA - Support,next_reply_time,2023-07-18 13:29:15.000000,500,FALSE,2023-07-19 21:29:15.000000,5,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Metro Daily News,web
1847,146735,Paper Tier 1 SLA - Support,next_reply_time,2023-07-13 13:25:33.000000,500,FALSE,2023-07-14 21:25:33.000000,15,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Nova Education Centers,web
1848,153136,Paper Tier 1 SLA - Support,next_reply_time,2023-07-26 07:59:09.000000,500,TRUE,2023-07-27 15:59:09.000000,150,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Omega Financial Solutions,web
1849,151123,Paper Tier 1 SLA - Support,next_reply_time,2023-07-05 09:53:20.000000,500,TRUE,2023-07-06 17:53:20.000000,323,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elite Fitness Centers,web
1850,149588,Paper Tier 1 SLA - Support,next_reply_time,2023-07-18 17:25:43.000000,500,TRUE,2023-07-20 01:25:43.000000,64,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Galactic Toys,web
1851,154981,Paper Tier 1 SLA - Support,next_reply_time,2023-08-09 14:57:52.000000,500,FALSE,2023-08-10 22:57:52.000000,515,FALSE,TRUE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,BlueWave Marine Supplies,web
1852,157541,Paper Tier 1 SLA - Support,next_reply_time,2023-08-11 12:07:39.000000,500,FALSE,2023-08-12 20:07:39.000000,112,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,NextGen Game Studios,web
1853,152778,Paper Tier 1 SLA - Support,next_reply_time,2023-07-19 08:49:05.000000,500,FALSE,2023-07-20 16:49:05.000000,223,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Palm Grove Resorts,web
1854,154323,Paper Tier 1 SLA - Support,next_reply_time,2023-07-24 22:37:06.000000,500,FALSE,2023-07-26 06:37:06.000000,180,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Olive Groves Caterers,web
1855,152299,Paper Tier 1 SLA - Support,next_reply_time,2023-07-24 09:04:01.000000,500,TRUE,2023-07-25 17:04:01.000000,196,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Radiant Beauty Salons,web
1856,151725,Michael Scott Support,next_reply_time,2023-07-17 17:19:49.000000,500,FALSE,2023-07-19 01:19:49.000000,49,FALSE,FALSE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Crystal Clear Cleaners,web
1857,154582,Michael Scott Support,next_reply_time,2023-08-02 12:27:06.000000,500,FALSE,2023-08-03 20:27:06.000000,0,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Elegant Events Planners,web
1858,154631,Paper Tier 2 SLA - Support,next_reply_time,2023-07-26 22:10:37.000000,500,TRUE,2023-07-28 06:10:37.000000,525,FALSE,TRUE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,CityView Real Estates,web
1859,152072,Paper Tier 2 SLA - Support,next_reply_time,2023-07-13 11:25:48.000000,500,TRUE,2023-07-14 19:25:48.000000,3,FALSE,FALSE,Beet Farming Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Crestway Hotels,web
1860,155660,Paper Tier 2 SLA - Support,next_reply_time,2023-08-03 10:35:22.000000,500,FALSE,2023-08-04 18:35:22.000000,66,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Stellar Sky Airlines,web
1861,150545,Paper Tier 2 SLA - Support,next_reply_time,2023-07-05 09:17:54.000000,500,FALSE,2023-07-06 17:17:54.000000,11,FALSE,FALSE,Party Planning Committee Support,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Summit Sports Gear,web
1862,154646,Paper Tier 2 SLA - Support,next_reply_time,2023-07-26 12:31:30.000000,500,FALSE,2023-07-27 20:31:30.000000,574,FALSE,TRUE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Noble Tech Innovations,web
1863,155427,Paper Tier 2 SLA - Support,next_reply_time,2023-08-02 16:26:13.000000,500,TRUE,2023-08-04 00:26:13.000000,595,FALSE,TRUE,Dundie Awards Group,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Cloud 9 Airlines,web
1864,153387,Paper Tier 2 SLA - Support,next_reply_time,2023-07-21 21:18:50.000000,500,TRUE,2023-07-23 05:18:50.000000,15,FALSE,FALSE,Serenity by Jan Candle Refunds,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Omega Financial Solutions,web
1865,154928,Paper Tier 2 SLA - Support,next_reply_time,2023-07-29 00:02:10.000000,500,FALSE,2023-07-30 08:02:10.000000,0,FALSE,FALSE,Scranton Strangler Sightings,Dunder Mifflin Support,Dunder Mifflin Ticket Form,Palm Grove Resorts,web
